河北联通组网,#genre#
 鹿鼎记,http://100.83.104.117:35455/yy/1460463356
 飞虎之潜行极战,http://100.83.104.117:35455/yy/1354932420
 大明王朝,http://100.83.104.117:35455/yy/1382736879
 宫锁珠帘,http://100.83.104.117:35455/yy/1354926666
 人生必看的科幻片,http://100.83.104.117:35455/yy/1382745114
 河山,http://100.83.104.117:35455/yy/1382749952
 国内经典动作电影,http://100.83.104.117:35455/yy/1382851522
 小师妹rua,http://100.83.104.117:35455/yy/1382736975
 超燃警匪片,http://100.83.104.117:35455/yy/1382735576
 大明王朝,http://100.83.104.117:35455/yy/1382741637
 来自星星的你,http://100.83.104.117:35455/yy/1354930976
 美国队长史蒂夫,http://100.83.104.117:35455/yy/1382736813
 热门喜剧,http://100.83.104.117:35455/yy/1354931495
 深海利剑,http://100.83.104.117:35455/yy/1382736906
 百家讲坛――之明太祖朱元璋,http://100.83.104.117:35455/yy/1354936149
 动作大片-热血开打,http://100.83.104.117:35455/yy/1354936168
 法外风云,http://100.83.104.117:35455/yy/1382736805
 舌尖上的中国第一季,http://100.83.104.117:35455/yy/1354930952
 国内喜剧,http://100.83.104.117:35455/yy/1382736862
 生存大战，尽显人性,http://100.83.104.117:35455/yy/1414864186
 探秘中华美食,http://100.83.104.117:35455/yy/1354930954
 笑傲江湖 第2季,http://100.83.104.117:35455/yy/1382736914
 欢乐集结号,http://100.83.104.117:35455/yy/1382735550
 笑傲江湖-电视剧,http://100.83.104.117:35455/yy/1354936128
 小宝让你乐翻天：6到9集,http://100.83.104.117:35455/yy/1354930971
 惊悚，恐怖欢迎点播,http://100.83.104.117:35455/yy/67857780
 溏心风暴之家好月圆,http://100.83.104.117:35455/yy/1354888747
 少年包青天美黑之旅,http://100.83.104.117:35455/yy/1354936141
 超炫科幻大片,http://100.83.104.117:35455/yy/1382736840
 雪豹,http://100.83.104.117:35455/yy/25444932
 宫心计-港剧-古装,http://100.83.104.117:35455/yy/1354933540
 明天和你-韩剧,http://100.83.104.117:35455/yy/1382749905
 非诚勿扰,http://100.83.104.117:35455/yy/1382745106
 小生物的故事,http://100.83.104.117:35455/yy/1382736834
 爱笑仙子,http://100.83.104.117:35455/yy/1382736838
 来看修牛蹄,http://100.83.104.117:35455/yy/1382749887
 末日系列-外国电影合集,http://100.83.104.117:35455/yy/1354889019
 毒液：致命守护者,http://100.83.104.117:35455/yy/1382745095
 重生之超级赛亚人,http://100.83.104.117:35455/yy/1354936124
 无敌县令,http://100.83.104.117:35455/yy/1354932390
 国产喜剧,http://100.83.104.117:35455/yy/1382735584
 我的父亲我的兵,http://100.83.104.117:35455/yy/1353413714
 院线动作大片,http://100.83.104.117:35455/yy/1382736900
 加勒比海盗系列,http://100.83.104.117:35455/yy/1382749914
 猩球崛起-怪兽片合集,http://100.83.104.117:35455/yy/1354930181
 娘亲舅大,http://100.83.104.117:35455/yy/1354932360
 名媛望族-精彩港剧,http://100.83.104.117:35455/yy/1354932431
 巩汉林春晚小品合集,http://100.83.104.117:35455/yy/1354889035
 宇宙护卫队--国漫,http://100.83.104.117:35455/yy/1382736837
 最美的青春,http://100.83.104.117:35455/yy/1382745116
 国内动作大片,http://100.83.104.117:35455/yy/1382745176
 精彩动作电影享不停,http://100.83.104.117:35455/yy/1382736809
 俺娘田小草,http://100.83.104.117:35455/yy/1382741638
 一起来笑吧,http://100.83.104.117:35455/yy/1454859415
 巾帼枭雄之义海豪情,http://100.83.104.117:35455/yy/1382736859
 国内喜剧,http://100.83.104.117:35455/yy/1382735563
 超激烈的猎食场面,http://100.83.104.117:35455/yy/1382749898
 欧美配音电影！！！,http://100.83.104.117:35455/yy/1354693629
 风味原产地潮汕,http://100.83.104.117:35455/yy/1382745178
 钟馗传说,http://100.83.104.117:35455/yy/1382736839
 华矩小九er 电 正在直播,http://100.83.104.117:35455/yy/1354690927
 国外科幻,http://100.83.104.117:35455/yy/1382736800
 萌萌爱追剧,http://100.83.104.117:35455/yy/1382745093
 公主嫁到,http://100.83.104.117:35455/yy/1382736915
 精彩动作电影,http://100.83.104.117:35455/yy/1382736823
 【靓剑】乐乐陪看,http://100.83.104.117:35455/yy/1352946111
 国产电影-就是闹着玩的,http://100.83.104.117:35455/yy/1354931503
 Lisa丽莎,http://100.83.104.117:35455/yy/1382736807
 强悍“杀猪婆”的励志人生,http://100.83.104.117:35455/yy/1354658062
 外国科幻大片,http://100.83.104.117:35455/yy/1382747628
 影视小艺,http://100.83.104.117:35455/yy/1382737886
 苦乐村官,http://100.83.104.117:35455/yy/1382736864
 远去的飞鹰-影视剧,http://100.83.104.117:35455/yy/1354930912
 24【动漫】正在直播,http://100.83.104.117:35455/yy/1350984033
 的直播间,http://100.83.104.117:35455/yy/1354129442
 燃爆动作片,http://100.83.104.117:35455/yy/1382736801
 缺宅男女-精彩港剧,http://100.83.104.117:35455/yy/1382745088
 非诚勿扰,http://100.83.104.117:35455/yy/1382745100
 今晚80后脱口秀,http://100.83.104.117:35455/yy/1382745098
 笑傲江湖 第1季,http://100.83.104.117:35455/yy/1382749896
 大江大河2-高分影视推荐,http://100.83.104.117:35455/yy/1382736797
 萌鸡小队S1-国漫,http://100.83.104.117:35455/yy/1382736904
 科幻片：来看神奇的地球,http://100.83.104.117:35455/yy/1354930897
 1930年代经典电影,http://100.83.104.117:35455/yy/1356363815
 不良街区-边缘生存记,http://100.83.104.117:35455/yy/1382749890
 地球上的地狱,http://100.83.104.117:35455/yy/1382736918
 洪大哥系列,http://100.83.104.117:35455/yy/1354888743
 漫画解说,http://100.83.104.117:35455/yy/1382735568
 欢迎光临,http://100.83.104.117:35455/yy/1355532933
 穿越时空的爱恋,http://100.83.104.117:35455/yy/1382735567
 山河同在-山河情深的历史见证,http://100.83.104.117:35455/yy/1382736857
 唐朝诡事录,http://100.83.104.117:35455/yy/1354555195
 鸭子天空-翱翔于篮球的梦想,http://100.83.104.117:35455/yy/1354930894
 老夫少妻搞笑忘年恋,http://100.83.104.117:35455/yy/1354932391
 国内科幻片来袭,http://100.83.104.117:35455/yy/1354930821
 动物世界-领略原始野性,http://100.83.104.117:35455/yy/1382743138
 欢乐集结号58-70,http://100.83.104.117:35455/yy/1382745119
 贾玲春晚小品,http://100.83.104.117:35455/yy/1382736720
 能耐大了第1季,http://100.83.104.117:35455/yy/1354930195
 施公奇案2-欧阳震华,http://100.83.104.117:35455/yy/1382736824
 海王-院线大片,http://100.83.104.117:35455/yy/1354936142
 十亿少女的噩梦,http://100.83.104.117:35455/yy/1354921392
 超越种族的爱恋-暮光之城,http://100.83.104.117:35455/yy/1382745179
 珍珠港-电影,http://100.83.104.117:35455/yy/1354936234
 丁大命,http://100.83.104.117:35455/yy/1382735579
 爆笑来袭-小品欢乐集结号,http://100.83.104.117:35455/yy/1382735558
 降魔传-神魔大战,http://100.83.104.117:35455/yy/1354932371
 施公奇案1-欧阳震华,http://100.83.104.117:35455/yy/1382749918
 播不下去了,http://100.83.104.117:35455/yy/37454459
 漫威超级英雄系列,http://100.83.104.117:35455/yy/1354932402
 原始人大挑战,http://100.83.104.117:35455/yy/1382736884
 了不起的萝莉小玲,http://100.83.104.117:35455/yy/1382736799
 漫威十年老粉福利来了,http://100.83.104.117:35455/yy/1354930233
 高分动作大片-热血出击,http://100.83.104.117:35455/yy/1382736909
 空谷幽兰,http://100.83.104.117:35455/yy/1382745182
 热血动作电影,http://100.83.104.117:35455/yy/1382736804
 超燃科幻大片：明日边缘,http://100.83.104.117:35455/yy/1382736835
 动作大片,http://100.83.104.117:35455/yy/1354888739
 欢乐饭米粒儿，笑点密集来袭,http://100.83.104.117:35455/yy/1382736798
 老广的味道-美食之旅,http://100.83.104.117:35455/yy/1354932375
 温柔好声音 给你停靠港,http://100.83.104.117:35455/yy/1349538007
 国外经典—小鬼当家,http://100.83.104.117:35455/yy/1354658064
 陪你一起看好剧,http://100.83.104.117:35455/yy/1354932359
 24h 喜剧电影9999,http://100.83.104.117:35455/yy/1355171231
 银河护卫队-国外科幻巨作,http://100.83.104.117:35455/yy/1382736815
 众多神仙齐上阵-封神榜,http://100.83.104.117:35455/yy/1382735625
 飞虎之雷霆极战,http://100.83.104.117:35455/yy/1382736869
 传奇之王-影视剧,http://100.83.104.117:35455/yy/1354926735
 飓风营救,http://100.83.104.117:35455/yy/1382735547
 机械战警1-3,http://100.83.104.117:35455/yy/1382736854
 卡梅隆科幻经典大片-终结者,http://100.83.104.117:35455/yy/1354930887
 神厨小福贵,http://100.83.104.117:35455/yy/1382736860
 父母的爱情,http://100.83.104.117:35455/yy/1382768483
 笑场-脱口秀大舞台,http://100.83.104.117:35455/yy/1382749913
 国外黑色喜剧：冷幽默小剧场,http://100.83.104.117:35455/yy/1382745175
 百家讲坛-红楼梦篇,http://100.83.104.117:35455/yy/1382741639
 缺宅男女,http://100.83.104.117:35455/yy/1354930937
 【粤配频道】24小时电影,http://100.83.104.117:35455/yy/1356262523
 甜蜜青春-致我们暖暖的小时光,http://100.83.104.117:35455/yy/1382736874
 金牌喜剧班,http://100.83.104.117:35455/yy/1354889009
 太空生命？高分科幻电影开播,http://100.83.104.117:35455/yy/1382851586
 本山快乐营1,http://100.83.104.117:35455/yy/1354936209
 白鹿原-国内经典战争片,http://100.83.104.117:35455/yy/1354931488
 最后的日出-末日余晖,http://100.83.104.117:35455/yy/1354936136
 妖神记之黑狱篇,http://100.83.104.117:35455/yy/1382745173
 最后的武士（普通话）,http://100.83.104.117:35455/yy/1382851148
 爷青回！正阳门下,http://100.83.104.117:35455/yy/1460864420
 活宝夫妻-笑闹日常,http://100.83.104.117:35455/yy/1382745124
 超人女友-超级能力的甜蜜爱情,http://100.83.104.117:35455/yy/1382736893
 怪医文三块-影视剧,http://100.83.104.117:35455/yy/1354936154
 最抚人心,http://100.83.104.117:35455/yy/1382745181
 你最爱的小龙女-神雕侠侣,http://100.83.104.117:35455/yy/1354926637
 解放：苏联战争巨片,http://100.83.104.117:35455/yy/1354936249
 百家讲坛-之女皇武则天,http://100.83.104.117:35455/yy/1354889015
 港片教你追女仔—最佳损友,http://100.83.104.117:35455/yy/1382736917
 史诗级科幻电影-阿凡达,http://100.83.104.117:35455/yy/1382735577
 小米粒Mili,http://100.83.104.117:35455/yy/1382736842
 国外高分大片,http://100.83.104.117:35455/yy/1382736867
 热血战争巨作,http://100.83.104.117:35455/yy/1382745087
 学生兵,http://100.83.104.117:35455/yy/1354658003
 【林正英.成龙专场】,http://100.83.104.117:35455/yy/1383558712
 【科幻电影】,http://100.83.104.117:35455/yy/1355065896
 万里走单骑-解密世界遗产的互动综艺,http://100.83.104.117:35455/yy/1382736853
 风靡全球的谍战片,http://100.83.104.117:35455/yy/1382736817
 国家宝藏：历史角色的N重人生,http://100.83.104.117:35455/yy/1382735573
 什么会让你快乐,http://100.83.104.117:35455/yy/54886912
 小鱼干,http://100.83.104.117:35455/yy/1382736816
 等待黎明-希望之光,http://100.83.104.117:35455/yy/1382735566
 [特jing力量】,http://100.83.104.117:35455/yy/1508456184
 古装武侠剧,http://100.83.104.117:35455/yy/1382881708
 陈翔六点半之铁头无敌,http://100.83.104.117:35455/yy/1354930967
 能耐大了！德云社演技爆棚,http://100.83.104.117:35455/yy/1354930915
 体验另一种生活！,http://100.83.104.117:35455/yy/1354936229
 憨豆先生,http://100.83.104.117:35455/yy/1354930189
 许光汉-关于我和鬼变成家人的那件事,http://100.83.104.117:35455/yy/1354926671
 惊险刺激！国内最新战争大片,http://100.83.104.117:35455/yy/1382745189
 鹊刀门传奇,http://100.83.104.117:35455/yy/1461033197
 熊出没之探险日记-森林探险记,http://100.83.104.117:35455/yy/1382745122
 青春不留-致我们终将逝去的青春,http://100.83.104.117:35455/yy/1382736895
 忠烈杨家将,http://100.83.104.117:35455/yy/1382749909
 电影黄飞鸿-燃爆武侠魂,http://100.83.104.117:35455/yy/1382736841
 鬼片恐怖私家影院,http://100.83.104.117:35455/yy/1354209316
 欢乐集结号2,http://100.83.104.117:35455/yy/1354930919
 陈翔六点半之铁头无敌-搞笑功夫,http://100.83.104.117:35455/yy/1354926622
 国产家庭电视剧-如果岁月可回头,http://100.83.104.117:35455/yy/1382736883
 妖神记-全集,http://100.83.104.117:35455/yy/1382735551
 先锋之那时青春-热血年代,http://100.83.104.117:35455/yy/1382736833
 大内密探-深宫探案,http://100.83.104.117:35455/yy/1382736863
 长城-守护长城之战,http://100.83.104.117:35455/yy/1382736896
 法证先锋Ⅳ,http://100.83.104.117:35455/yy/1354932426
 TVB-团圆,http://100.83.104.117:35455/yy/1382749944
 侏罗纪崛起-恐龙危机,http://100.83.104.117:35455/yy/1382735545
 当旺爸爸-港剧,http://100.83.104.117:35455/yy/1354936208
 欢乐集结号4,http://100.83.104.117:35455/yy/1382736889
 不用加班真开心,http://100.83.104.117:35455/yy/1354930924
 精彩影视正在播出,http://100.83.104.117:35455/yy/1353454489
 起风了-追风少年,http://100.83.104.117:35455/yy/1382735561
 真心英雄-无畏前行,http://100.83.104.117:35455/yy/1354889042
 西游之双圣战神,http://100.83.104.117:35455/yy/1354936199
 王朝-自然-纪录片,http://100.83.104.117:35455/yy/1354930927
 赵本山爆笑小品2,http://100.83.104.117:35455/yy/1354936217
 中国味道4-美食之旅再启程,http://100.83.104.117:35455/yy/1382736920
 高分港剧合集,http://100.83.104.117:35455/yy/1382735542
 大明锦衣卫2-锦衣风云,http://100.83.104.117:35455/yy/1354936191
 抗日神片，燃爆抗战热血魂,http://100.83.104.117:35455/yy/1354926600
 本山快乐营2,http://100.83.104.117:35455/yy/1382736718
 心理追凶-烧脑港剧,http://100.83.104.117:35455/yy/1354936207
 都市佳人,http://100.83.104.117:35455/yy/1382736865
 贾耗脱口秀-笑点密集的欢乐时光,http://100.83.104.117:35455/yy/1382736872
 长安汽车UNI-T直播,http://100.83.104.117:35455/yy/1349602814
 魔女狂花-暗黑绽放,http://100.83.104.117:35455/yy/1382736719
 喜剧闹翻天,http://100.83.104.117:35455/yy/1382735548
 爱丽丝梦游仙境2：镜中奇遇记,http://100.83.104.117:35455/yy/1382735559
 巨额来电-诈骗迷局破,http://100.83.104.117:35455/yy/1382749953
 如沐春风,http://100.83.104.117:35455/yy/1382736810
 好先生,http://100.83.104.117:35455/yy/79382500
 名不虚传-韩剧,http://100.83.104.117:35455/yy/1382749904
 24小时循环播电视剧,http://100.83.104.117:35455/yy/53320802
 反转人生-命运交织,http://100.83.104.117:35455/yy/1382735556
 宠爱-温暖陪伴的宠物情缘,http://100.83.104.117:35455/yy/1354932405
 电影电影电影电影电影电影,http://100.83.104.117:35455/yy/1351496216
 国外动作大片,http://100.83.104.117:35455/yy/1382735540
 鲛珠传-奇幻之旅,http://100.83.104.117:35455/yy/1354936231
 红河谷-爱恨交响曲,http://100.83.104.117:35455/yy/1354936181
 天下无贼-纯真守护,http://100.83.104.117:35455/yy/1382741640
 迎财神-暴走财神,http://100.83.104.117:35455/yy/1354936238
 付航脱口秀-幽默吐槽的生活智慧,http://100.83.104.117:35455/yy/1382851602
 天龙八部（国语版）,http://100.83.104.117:35455/yy/1382736855
 食味暹罗-品味泰国的美食与文化,http://100.83.104.117:35455/yy/1382851137
 唐门：美人江湖,http://100.83.104.117:35455/yy/1354930903
 狂飙,http://100.83.104.117:35455/yy/1382627144
 奥斯卡战争大片,http://100.83.104.117:35455/yy/1354932397
 武术喜剧--醉拳,http://100.83.104.117:35455/yy/1382735581
 夜宴-权谋盛宴,http://100.83.104.117:35455/yy/1382745090
 电影-我说的都是真的,http://100.83.104.117:35455/yy/1382749940
 迷失东京-异国他乡的寻梦之旅,http://100.83.104.117:35455/yy/1382745111
 致敬星爷致敬经典,http://100.83.104.117:35455/yy/1354889048
 维和女警：暴力安全区勇斗恶徒,http://100.83.104.117:35455/yy/1382749912
 横财局中局-智斗财局求富贵,http://100.83.104.117:35455/yy/1354932409
 我是中国人,http://100.83.104.117:35455/yy/1382736903
 国产动作电影,http://100.83.104.117:35455/yy/1382736858
 热血抗日电影,http://100.83.104.117:35455/yy/1382749907
 本山选谁上-喜剧人选拔,http://100.83.104.117:35455/yy/1382749878
 别那么骄傲-青春错位,http://100.83.104.117:35455/yy/1382749910
 烧脑悬疑电影,http://100.83.104.117:35455/yy/1382735571
 大地儿女-家国情怀,http://100.83.104.117:35455/yy/1354930816
 脑洞大开的精彩科幻片,http://100.83.104.117:35455/yy/1382736723
 古往今来-秦皇汉帝的传奇,http://100.83.104.117:35455/yy/1354936228
 周冬雨金城武主演-喜欢你,http://100.83.104.117:35455/yy/1382736852
 看了都想吐槽-蒸发太平洋,http://100.83.104.117:35455/yy/1382736825
 动画剧集电影-原声粤语国,http://100.83.104.117:35455/yy/1382859239
 国内动作大片,http://100.83.104.117:35455/yy/1382749917
 战火芭蕾-战火中的舞蹈之梦,http://100.83.104.117:35455/yy/1354930984
 相亲时代-婚恋百态,http://100.83.104.117:35455/yy/1382736849
 铁娘子-女性力量铸就的辉煌,http://100.83.104.117:35455/yy/1382736819
 经典电视剧一起来看,http://100.83.104.117:35455/yy/1414844043
 悬疑剧-河神,http://100.83.104.117:35455/yy/1353413683
 疯狂的契约-荒诞之旅,http://100.83.104.117:35455/yy/1382736715
 云上日出-破晓时刻,http://100.83.104.117:35455/yy/1382736820
